date,price_per_kg,location,commodity,category
2025-10-01,51.90630465000145,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2025-11-01,53.99978956161699,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2025-12-01,50.682140016380544,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2026-01-01,51.292203091959195,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2026-02-01,47.88673628453793,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2026-03-01,54.25175110193605,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2026-04-01,49.68382505881548,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2026-05-01,51.798049143705505,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2026-06-01,51.009413724655275,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2026-07-01,50.907221941075356,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2026-08-01,52.24311533855338,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2026-09-01,53.505133398839305,Meherpur,Rice - Boro - Hybrid - Coarse,Rice
2025-01-01,66.0051866310827,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-02-01,63.12528878551268,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-03-01,66.04592816770244,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-04-01,66.0781733179284,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-05-01,65.98922529696682,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-06-01,62.60543891639122,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-07-01,63.51523488798715,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-08-01,64.26361407981116,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-09-01,61.134187880426275,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-10-01,66.79768265809814,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-11-01,63.67423672783209,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-12-01,64.20817613168464,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2026-01-01,62.518677273412,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2026-02-01,61.04257868271974,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2026-03-01,62.396313096799354,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2026-04-01,63.942939976972724,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2026-05-01,64.78051520283665,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2026-06-01,63.76218679309421,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2026-07-01,64.08231715373064,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2026-08-01,62.73327338626712,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2026-09-01,64.29919379395363,Meherpur,Rice - Boro - Hybrid - Medium,Rice
2025-01-01,77.5682076282806,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-02-01,73.41615046182416,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-03-01,74.46722423553204,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-04-01,77.91969679199998,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-05-01,76.83867993232194,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-06-01,77.8719768905747,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-07-01,80.71787546315832,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-08-01,78.51909506550926,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-09-01,79.74169889774349,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-10-01,77.04970590891823,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-11-01,74.9627782054423,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-12-01,76.6847810001055,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2026-01-01,74.95541812172884,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2026-02-01,80.39973636809134,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2026-03-01,78.62189074841827,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2026-04-01,77.99284008901593,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2026-05-01,79.6366023584926,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2026-06-01,72.11946630340188,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2026-07-01,78.12926650801428,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2026-08-01,73.74282032586683,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2026-09-01,76.74282849774056,Meherpur,Rice-Boro-Hybrid -Fine,Rice
2025-01-01,279.40774357950755,Meherpur,Sonali Chicken,Chicken
2025-02-01,264.70197612378024,Meherpur,Sonali Chicken,Chicken
2025-03-01,276.2464490269752,Meherpur,Sonali Chicken,Chicken
2025-04-01,272.8216138982669,Meherpur,Sonali Chicken,Chicken
2025-05-01,259.3203897215282,Meherpur,Sonali Chicken,Chicken
2025-06-01,266.07622402768624,Meherpur,Sonali Chicken,Chicken
2025-07-01,273.25154813089114,Meherpur,Sonali Chicken,Chicken
2025-08-01,284.4025036719356,Meherpur,Sonali Chicken,Chicken
2025-09-01,280.15843696008693,Meherpur,Sonali Chicken,Chicken
2025-10-01,267.9970247640846,Meherpur,Sonali Chicken,Chicken
2025-11-01,277.25467551030556,Meherpur,Sonali Chicken,Chicken
2025-12-01,295.6244074690051,Meherpur,Sonali Chicken,Chicken
2026-01-01,281.2443984007115,Meherpur,Sonali Chicken,Chicken
2026-02-01,278.69248771777984,Meherpur,Sonali Chicken,Chicken
2026-03-01,286.273299807363,Meherpur,Sonali Chicken,Chicken
2026-04-01,289.4435604684564,Meherpur,Sonali Chicken,Chicken
2026-05-01,280.5989538336054,Meherpur,Sonali Chicken,Chicken
2026-06-01,289.30516477980547,Meherpur,Sonali Chicken,Chicken
2026-07-01,283.5874957407214,Meherpur,Sonali Chicken,Chicken
2026-08-01,293.01460746417825,Meherpur,Sonali Chicken,Chicken
2026-09-01,289.5676695256991,Meherpur,Sonali Chicken,Chicken
2025-01-01,157.9465679306791,Moulvibazar,Farm-raised Hen,Chicken
2025-02-01,154.0006870326205,Moulvibazar,Farm-raised Hen,Chicken
2025-03-01,156.4563980594321,Moulvibazar,Farm-raised Hen,Chicken
2025-04-01,154.50778700800473,Moulvibazar,Farm-raised Hen,Chicken
2025-05-01,160.83715031314443,Moulvibazar,Farm-raised Hen,Chicken
2025-06-01,154.67200265066953,Moulvibazar,Farm-raised Hen,Chicken
2025-07-01,157.62432060169132,Moulvibazar,Farm-raised Hen,Chicken
2025-08-01,162.64727125700526,Moulvibazar,Farm-raised Hen,Chicken
2025-09-01,165.20685718048267,Moulvibazar,Farm-raised Hen,Chicken
2025-10-01,158.16536996691025,Moulvibazar,Farm-raised Hen,Chicken
2025-11-01,170.38485327496247,Moulvibazar,Farm-raised Hen,Chicken
2025-12-01,163.57506288246685,Moulvibazar,Farm-raised Hen,Chicken
2026-01-01,158.1027603176291,Moulvibazar,Farm-raised Hen,Chicken
2026-02-01,165.38526373298365,Moulvibazar,Farm-raised Hen,Chicken
2026-03-01,162.69655886725064,Moulvibazar,Farm-raised Hen,Chicken
2026-04-01,167.23788345535044,Moulvibazar,Farm-raised Hen,Chicken
2026-05-01,165.81687909374241,Moulvibazar,Farm-raised Hen,Chicken
2026-06-01,167.1331004475065,Moulvibazar,Farm-raised Hen,Chicken
2026-07-01,163.36704250305183,Moulvibazar,Farm-raised Hen,Chicken
2026-08-01,172.90581817625002,Moulvibazar,Farm-raised Hen,Chicken
2026-09-01,163.79334671298687,Moulvibazar,Farm-raised Hen,Chicken
2025-01-01,1396.282512864752,Moulvibazar,Hilsha (500-900) gm,Fish
2025-02-01,1441.2330962848223,Moulvibazar,Hilsha (500-900) gm,Fish
2025-03-01,1457.344295208009,Moulvibazar,Hilsha (500-900) gm,Fish
2025-04-01,1446.7402899600042,Moulvibazar,Hilsha (500-900) gm,Fish
2025-05-01,1399.420679463578,Moulvibazar,Hilsha (500-900) gm,Fish
2025-06-01,1366.751727562509,Moulvibazar,Hilsha (500-900) gm,Fish
2025-07-01,1319.8297344302505,Moulvibazar,Hilsha (500-900) gm,Fish
2025-08-01,1402.5079579365233,Moulvibazar,Hilsha (500-900) gm,Fish
2025-09-01,1463.8580341747022,Moulvibazar,Hilsha (500-900) gm,Fish
2025-10-01,1366.7356672714973,Moulvibazar,Hilsha (500-900) gm,Fish
2025-11-01,1444.319511558813,Moulvibazar,Hilsha (500-900) gm,Fish
2025-12-01,1374.7957965723997,Moulvibazar,Hilsha (500-900) gm,Fish
2026-01-01,1419.8589812852515,Moulvibazar,Hilsha (500-900) gm,Fish
2026-02-01,1445.6800607230468,Moulvibazar,Hilsha (500-900) gm,Fish
2026-03-01,1388.1407076852033,Moulvibazar,Hilsha (500-900) gm,Fish
2026-04-01,1423.6255166743454,Moulvibazar,Hilsha (500-900) gm,Fish
2026-05-01,1399.1809164670824,Moulvibazar,Hilsha (500-900) gm,Fish
2026-06-01,1446.9542547346218,Moulvibazar,Hilsha (500-900) gm,Fish
2026-07-01,1427.409849544464,Moulvibazar,Hilsha (500-900) gm,Fish
2026-08-01,1420.1862389004182,Moulvibazar,Hilsha (500-900) gm,Fish
2026-09-01,1484.1152062001674,Moulvibazar,Hilsha (500-900) gm,Fish
2025-01-01,307.76762505299433,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-02-01,309.98806796572666,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-03-01,333.38162651404474,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-04-01,314.22624832642384,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-05-01,292.728684460776,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-06-01,307.3207970793123,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-07-01,295.23633111727895,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-08-01,310.8414922103417,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-09-01,296.2774932726539,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-10-01,307.3772580999466,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-11-01,302.1449169795695,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-12-01,320.54766539858105,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2026-01-01,317.77238262005176,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2026-02-01,321.3458174028675,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2026-03-01,318.34942751678716,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2026-04-01,307.1887683202681,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2026-05-01,325.61869984235074,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2026-06-01,339.42976265101566,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2026-07-01,326.2029810802046,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2026-08-01,319.24932073067276,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2026-09-01,310.75017571951565,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish
2025-01-01,173.51739987905646,Moulvibazar,Pangash (big),Fish
2025-02-01,176.61041088353863,Moulvibazar,Pangash (big),Fish
2025-03-01,176.44305498518162,Moulvibazar,Pangash (big),Fish
2025-04-01,175.71303991538218,Moulvibazar,Pangash (big),Fish
2025-05-01,170.00457020702913,Moulvibazar,Pangash (big),Fish
2025-06-01,174.61289754909413,Moulvibazar,Pangash (big),Fish
2025-07-01,169.6415220660379,Moulvibazar,Pangash (big),Fish
2025-08-01,174.4224135892717,Moulvibazar,Pangash (big),Fish
2025-09-01,176.3502475721398,Moulvibazar,Pangash (big),Fish
2025-10-01,183.62130363483817,Moulvibazar,Pangash (big),Fish
2025-11-01,168.49423381397634,Moulvibazar,Pangash (big),Fish
2025-12-01,178.05507854309406,Moulvibazar,Pangash (big),Fish
2026-01-01,183.52769164113414,Moulvibazar,Pangash (big),Fish
2026-02-01,180.10539416055136,Moulvibazar,Pangash (big),Fish
2026-03-01,180.7970291154313,Moulvibazar,Pangash (big),Fish
2026-04-01,179.83919858981133,Moulvibazar,Pangash (big),Fish
2026-05-01,183.8186361687912,Moulvibazar,Pangash (big),Fish
2026-06-01,171.80458825301324,Moulvibazar,Pangash (big),Fish
2026-07-01,170.57198496020578,Moulvibazar,Pangash (big),Fish
2026-08-01,178.00663135716985,Moulvibazar,Pangash (big),Fish
2026-09-01,167.18564248840698,Moulvibazar,Pangash (big),Fish
2025-01-01,80.68246481055408,Moulvibazar,Rice - Aman-Fine,Rice
2025-02-01,81.49204551985632,Moulvibazar,Rice - Aman-Fine,Rice
2025-03-01,81.87559181564627,Moulvibazar,Rice - Aman-Fine,Rice
2025-04-01,82.13867490635968,Moulvibazar,Rice - Aman-Fine,Rice
2025-05-01,83.27290646713647,Moulvibazar,Rice - Aman-Fine,Rice
2025-06-01,81.56311464965418,Moulvibazar,Rice - Aman-Fine,Rice
2025-07-01,84.37343685761824,Moulvibazar,Rice - Aman-Fine,Rice
2025-08-01,83.23545941754787,Moulvibazar,Rice - Aman-Fine,Rice
2025-09-01,80.73737905179843,Moulvibazar,Rice - Aman-Fine,Rice
2025-10-01,85.57012919002756,Moulvibazar,Rice - Aman-Fine,Rice
2025-11-01,79.05669872289408,Moulvibazar,Rice - Aman-Fine,Rice
2025-12-01,82.23484052746097,Moulvibazar,Rice - Aman-Fine,Rice
2026-01-01,84.90628894000372,Moulvibazar,Rice - Aman-Fine,Rice
2026-02-01,80.84882961328046,Moulvibazar,Rice - Aman-Fine,Rice
2026-03-01,83.45552544354848,Moulvibazar,Rice - Aman-Fine,Rice
2026-04-01,84.10688885331369,Moulvibazar,Rice - Aman-Fine,Rice
2026-05-01,80.74978268486406,Moulvibazar,Rice - Aman-Fine,Rice
2026-06-01,82.75781367705403,Moulvibazar,Rice - Aman-Fine,Rice
2026-07-01,82.63127340088388,Moulvibazar,Rice - Aman-Fine,Rice
2026-08-01,81.74298952093966,Moulvibazar,Rice - Aman-Fine,Rice
2026-09-01,88.80641823101685,Moulvibazar,Rice - Aman-Fine,Rice
2025-01-01,50.0629973167556,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-02-01,51.633097373367804,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-03-01,52.204674001000726,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-04-01,52.34952589789816,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-05-01,53.06932962777026,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-06-01,54.93988616947207,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-07-01,50.47979286654795,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-08-01,48.784897226223045,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-09-01,50.24091347930559,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-10-01,48.848008742320005,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-11-01,50.42234502529124,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-12-01,46.69441329945743,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2026-01-01,52.10857850751147,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2026-02-01,49.48423205844333,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2026-03-01,45.26427941454537,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2026-04-01,46.50140654219948,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2026-05-01,48.59261799489993,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2026-06-01,48.875404581988796,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2026-07-01,44.79745977937455,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2026-08-01,47.60305958931889,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2026-09-01,43.19632006508367,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice
2025-01-01,58.929782670916055,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-02-01,61.8594269691466,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-03-01,60.33769385088557,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-04-01,62.49177722712924,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-05-01,59.55551218680069,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-06-01,59.63286379598789,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-07-01,57.19008601570903,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-08-01,61.115539192200316,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-09-01,60.37163363367835,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-10-01,58.33784781322291,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-11-01,60.76579422015028,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-12-01,62.177375542585736,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2026-01-01,59.74520222205243,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2026-02-01,60.509581402551234,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2026-03-01,60.38780224016667,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2026-04-01,57.52049767460414,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2026-05-01,63.42710474040479,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2026-06-01,58.6160005415021,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2026-07-01,60.57138649849491,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2026-08-01,60.64949639862166,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2026-09-01,58.83543870611074,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice
2025-01-01,76.02454337813018,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-02-01,75.38690996450782,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-03-01,75.74236490477267,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-04-01,73.81009831400036,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-05-01,79.41713926631131,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-06-01,80.52072786973726,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-07-01,79.09128632537275,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-08-01,79.77322252149386,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-09-01,76.06041255207127,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-10-01,75.39664643359049,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-11-01,75.07680380286855,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-12-01,78.36221062388613,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2026-01-01,77.40960689465861,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2026-02-01,76.71666956038202,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2026-03-01,79.886242396915,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2026-04-01,77.84351557069745,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2026-05-01,74.98668005261774,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2026-06-01,75.35812946075488,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2026-07-01,78.50589057218743,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2026-08-01,79.34266605961692,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2026-09-01,78.22177531626546,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice
2025-01-01,385.13105816575927,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-02-01,379.5573752730735,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-03-01,390.5056693416502,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-04-01,404.0375958708776,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-05-01,416.77351689219125,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-06-01,400.0850153008881,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-07-01,409.0026889947254,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-08-01,392.2569389690405,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-09-01,402.558948036066,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-10-01,404.94981182647246,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-11-01,371.7424332918639,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-12-01,390.31814283991855,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2026-01-01,406.4876830549345,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2026-02-01,398.49824355210245,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2026-03-01,381.07747964998424,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2026-04-01,366.4701205036852,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2026-05-01,390.9503822025191,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2026-06-01,394.4506896440351,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2026-07-01,384.83626550199165,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2026-08-01,397.02194393867126,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2026-09-01,401.3413115842703,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish
2025-01-01,300.0030820227291,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-02-01,309.1262362013089,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-03-01,309.53202233804154,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-04-01,310.5334332279064,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-05-01,303.9238982304324,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-06-01,305.5897248994829,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-07-01,303.1092950306941,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-08-01,317.86149712847646,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-09-01,303.6821517703435,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-10-01,320.92313949418985,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-11-01,316.2492560951541,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-12-01,315.11129128035265,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2026-01-01,310.7145989851817,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2026-02-01,305.526173373034,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2026-03-01,313.1151313354991,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2026-04-01,317.15947113333243,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2026-05-01,299.7980022319981,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2026-06-01,320.6826207798841,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2026-07-01,332.03037823560396,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2026-08-01,329.945575217716,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2026-09-01,321.44552110570453,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish
2025-01-01,201.79167991131246,Moulvibazar,Silver Carp,Fish
2025-02-01,198.38499103672598,Moulvibazar,Silver Carp,Fish
2025-03-01,195.69526330089533,Moulvibazar,Silver Carp,Fish
2025-04-01,189.73057943863503,Moulvibazar,Silver Carp,Fish
2025-05-01,196.82292177780556,Moulvibazar,Silver Carp,Fish
2025-06-01,182.62340303466192,Moulvibazar,Silver Carp,Fish
2025-07-01,190.82499920311224,Moulvibazar,Silver Carp,Fish
2025-08-01,195.56367471619103,Moulvibazar,Silver Carp,Fish
2025-09-01,196.37132983470502,Moulvibazar,Silver Carp,Fish
2025-10-01,195.86404570114087,Moulvibazar,Silver Carp,Fish
2025-11-01,193.5947039522169,Moulvibazar,Silver Carp,Fish
2025-12-01,190.65702219842032,Moulvibazar,Silver Carp,Fish
2026-01-01,194.80337893441268,Moulvibazar,Silver Carp,Fish
2026-02-01,186.07766922257753,Moulvibazar,Silver Carp,Fish
2026-03-01,186.6045333967234,Moulvibazar,Silver Carp,Fish
2026-04-01,191.75026501013073,Moulvibazar,Silver Carp,Fish
2026-05-01,192.29610388324815,Moulvibazar,Silver Carp,Fish
2026-06-01,180.63104293944917,Moulvibazar,Silver Carp,Fish
2026-07-01,193.72931119263933,Moulvibazar,Silver Carp,Fish
2026-08-01,195.46783722512322,Moulvibazar,Silver Carp,Fish
2026-09-01,190.45018800627284,Moulvibazar,Silver Carp,Fish
2025-01-01,271.91856466315744,Moulvibazar,Sonali Chicken,Chicken
2025-02-01,275.9097364459221,Moulvibazar,Sonali Chicken,Chicken
2025-03-01,275.1836364833859,Moulvibazar,Sonali Chicken,Chicken
2025-04-01,267.6423031865907,Moulvibazar,Sonali Chicken,Chicken
2025-05-01,276.10280780394504,Moulvibazar,Sonali Chicken,Chicken
2025-06-01,281.16758036897625,Moulvibazar,Sonali Chicken,Chicken
2025-07-01,293.47452787929814,Moulvibazar,Sonali Chicken,Chicken
2025-08-01,302.8712686842201,Moulvibazar,Sonali Chicken,Chicken
2025-09-01,297.0744364337076,Moulvibazar,Sonali Chicken,Chicken
2025-10-01,281.007196828006,Moulvibazar,Sonali Chicken,Chicken
2025-11-01,283.0227698621759,Moulvibazar,Sonali Chicken,Chicken
2025-12-01,288.8103310351424,Moulvibazar,Sonali Chicken,Chicken
2026-01-01,306.2165952771288,Moulvibazar,Sonali Chicken,Chicken
2026-02-01,291.47740175787845,Moulvibazar,Sonali Chicken,Chicken
2026-03-01,283.2426337930521,Moulvibazar,Sonali Chicken,Chicken
2026-04-01,291.4230170462066,Moulvibazar,Sonali Chicken,Chicken
2026-05-01,303.16893055220265,Moulvibazar,Sonali Chicken,Chicken
2026-06-01,303.97355904884444,Moulvibazar,Sonali Chicken,Chicken
2026-07-01,297.9836530705752,Moulvibazar,Sonali Chicken,Chicken
2026-08-01,306.63707888741186,Moulvibazar,Sonali Chicken,Chicken
2026-09-01,283.58796724257314,Moulvibazar,Sonali Chicken,Chicken
2025-01-01,183.91674205269928,Moulvibazar,Telapia/Nilotica,Fish
2025-02-01,178.1990105924786,Moulvibazar,Telapia/Nilotica,Fish
2025-03-01,197.87236194491808,Moulvibazar,Telapia/Nilotica,Fish
2025-04-01,184.91081030617687,Moulvibazar,Telapia/Nilotica,Fish
2025-05-01,190.46288008323452,Moulvibazar,Telapia/Nilotica,Fish
2025-06-01,192.62873806149256,Moulvibazar,Telapia/Nilotica,Fish
2025-07-01,197.88059203642692,Moulvibazar,Telapia/Nilotica,Fish
2025-08-01,188.56423293943266,Moulvibazar,Telapia/Nilotica,Fish
